0,1234
1,1517
2,1811
3,2046
4,2405
5,2708
6,3000
7,3285
8,3562
9,3865
10,4172
11,4468
12,4767
13,5063
14,5349
15,5635
16,5921
17,6216
18,6529
19,6826
20,7108
21,7392
22,7672
23,7955
24,8248
25,8541
26,8840
27,9143
28,9433
29,9713
30,10000
31,10284
32,10593
33,10896
34,11194
35,11482
36,11783
37,12069
38,12352
39,12647
40,12951
41,13268
42,13565
43,13844
44,14133
45,14425
46,14713
47,15013
48,15312
49,15610
50,15902
51,16184
52,16466
53,16758
54,17060
55,17360
56,17658
57,17949
58,18229
59,18516
60,18798
61,19083
62,19390
63,19695
64,19992
65,20274
66,20556
67,20840
68,21134
69,21426
70,21731
71,22032
72,22323
73,22605
74,22883
75,23166
76,23456
77,23759
78,24055
79,24348
80,24628
81,24914
82,25200
83,25487
84,25781
85,26090
86,26389
87,26673
88,26954
89,27239
90,27539
91,27834
92,28134
93,28433
94,28729
95,29017
96,29296
97,29582
98,29875
99,30184
100,30489
101,30782
102,31067
103,31351
104,31638
105,31929
106,32226
107,32530
108,32838
109,33129
110,33406
111,33693
112,33983
113,34276
114,34577
115,34872
116,35170
117,35457
118,35738
119,36018
120,36311
121,36607
122,36918
123,37217
124,37502
125,37785
126,38073
127,38359
128,38653
129,38953
130,39254
131,39550
132,39828
133,40098
134,40385
135,40680
136,40972
137,41273
138,41569
139,41852
140,42119
141,42417
142,42699
143,42998
144,43309
145,43606
146,43894
147,44174
148,44458
149,44745
150,45032
151,45325
152,45630
153,45927
154,46206
155,46480
156,46762
157,47039
158,47337
159,47633
160,47921
161,48205
162,48488
163,48768
164,49042
165,49325
166,49620
167,49925
168,50216
169,50494
170,50773
171,51058
172,51342
173,51629
174,51923
175,52218
176,52508
177,52787
178,53065
179,53343
180,53634
181,53925
182,54222
183,54510
184,54787
185,55067
186,55346
187,55626
188,55910
189,56209
190,56504
191,56786
192,57058
193,57335
194,57618
195,57902
196,58194
197,58492
198,58790
199,59080
200,59357
201,59634
202,59922
203,60215
204,60517
205,60820
206,61108
207,61394
208,61682
209,61966
210,62250
211,62549
212,62854
213,63155
214,63441
215,63714
216,64001
217,64290
218,64584
219,64878
220,65177
221,65466
222,65752
223,66031
224,66310
225,66607
226,66794
227,67133
228,67436
229,67730
230,68010
231,68304
232,68597
233,68889
234,69193
235,69505
236,69799
237,70076
238,70359
239,70645
240,70944
241,71242
242,71542
243,71848
244,72140
245,72419
246,72705
247,73000
248,73304
249,73614
250,73913
251,74198
252,74486
253,74769
254,74988
255,75335
256,75635
257,75936
258,76236
259,76518
260,76788
261,77076
262,77368
263,77666
264,77956
265,78253
266,78541
267,78826
268,79102
269,79388
270,79691
271,79994
272,80293
273,80585
274,80871
275,81154
276,81441
277,81732
278,82033
279,82336
280,82639
281,82929
282,83212
283,83494
284,83797
285,84106
286,84410
287,84711
288,85012
289,85305
290,85582
291,85872
292,86174
293,86480
294,86782
295,87080
296,87367
297,87654
298,87943
299,88234
300,88533
301,88836
302,89137
303,89424
304,89706
305,89990
306,90289
307,90592
308,90887
309,91192
310,91483
311,91764
312,92048
313,92340
314,92635
315,92947
316,93248
317,93536
318,93826
319,94105
320,94396
321,94695
322,94997
323,95301
324,95608
325,95896
326,96173
327,96453
328,96748
329,97052
330,97351
331,97647
332,97939
333,98231
334,98511
335,98792
336,99085
337,99385
338,99582
339,99933
340,100220
341,100499
342,100784
343,101073
344,101362
345,101656
346,101944
347,102237
348,102519
349,102795
350,103076
351,103373
352,103672
353,103966
354,104264
355,104547
356,104833
357,105121
358,105409
359,105709
360,106018
361,106316
362,106603
363,106885
364,107162
365,107453
366,107752
367,108048
368,108344
369,108646
370,108928
371,109201
372,109488
373,109774
374,110079
375,110377
376,110676
377,110965
378,111246
379,111526
380,111813
381,112110
382,112407
383,112713
384,113003
385,113283
386,113565
387,113852
388,114143
389,114431
390,114718
391,115002
392,115283
393,115550
394,115817
395,116086
396,116372
397,116656
398,116941
399,117216
400,117497
401,117769
402,118047
403,118325
404,118609
405,118914
406,119218
407,119512
408,119794
409,120080
410,120378
411,120678
412,120993
413,121303
414,121606
415,121892
416,122172
417,122463
418,122753
419,123053
420,123362
421,123666
422,123939
423,124223
424,124510
425,124778
426,125062
427,125357
428,125651
429,125929
430,126206
431,126479
432,126749
433,127027
434,127316
435,127606
436,127893
437,128087
438,128425
439,128700
440,128961
441,129233
442,129522
443,129801
444,130060
445,130320
446,130570
447,130821
448,131076
449,131329
450,131587
451,131850
452,132124
453,132383
454,132632
455,132885
456,133134
457,133392
458,133665
459,133936
460,134200
461,134466
462,134740
463,134992
464,135246
465,135507
466,135783
467,136064
468,136353
469,136632
470,136902
471,137173
472,137452
473,137732
474,138011
475,138307
476,138600
477,138891
478,139166
479,139443
480,139722
481,140012
482,140303
483,140601
484,140884
485,141155
486,141426
487,141685
488,141945
489,142210
490,142482
491,142749
492,143013
493,143268
494,143517
495,143768
496,144028
497,144288
498,144560
499,144835
500,145114
501,145384
502,145650
503,145905
504,146173
505,146448
506,146739
507,147015
508,147292
509,147567
510,147835
511,148102
512,148365
513,148640
514,148919
515,149205
516,149490
517,149771
518,150033
519,150306
520,150578
521,150852
522,151125
523,151410
524,151701
525,151977
526,152239
527,152513
528,152784
529,153070
530,153365
531,153647
532,153925
533,154195
534,154473
535,154744
536,155012
537,155294
538,155590
539,155867
540,156135
541,156397
542,156650
543,156908
544,157171
545,157433
546,157698
547,157962
548,158234
549,158492
550,158732
551,158976
552,159228
553,159482
554,159740
555,160004
556,160262
557,160509
558,160757
559,161007
560,161256
561,161502
562,161767
563,162037
564,162311
565,162576
566,162838
567,163095
568,163364
569,163632
570,163902
571,164184
572,164463
573,164733
574,164994
575,165248
576,165502
577,165759
578,166034
579,166303
580,166573
581,166844
582,167114
583,167373
584,167644
585,167915
586,168193
587,168487
588,168786
589,169076
590,169352
591,169632
592,169908
593,170204
594,170498
595,170722
596,171077
597,171373
598,171654
599,171923
600,172202
601,172483
602,172778
603,173069
604,173353
605,173631
606,173909
607,174179
608,174454
609,174740
610,175026
611,175325
612,175611
613,175880
614,176147
615,176430
616,176699
617,176977
618,177250
619,177526
620,177799
621,178061
622,178319
623,178580
624,178843
625,179120
626,179390
627,179664
628,179929
629,180185
630,180446
631,180707
632,180967
633,181239
634,181525
635,181813
636,182087
637,182354
638,182626
639,182897
640,183183
641,183477
642,183781
643,184073
644,184363
645,184652
646,184936
647,185216
648,185512
649,185831
650,186140
651,186430
652,186720
653,187008
654,187293
655,187577
656,187874
657,188180
658,188483
659,188766
660,189045
661,189332
662,189627
663,189932
664,190231
665,190531
666,190823
667,191115
668,191397
669,191676
670,191979
671,192284
672,192578
673,192865
674,193149
675,193426
676,193705
677,193996
678,194283
679,194577
680,194869
681,195158
682,195428
683,195704
684,195981
685,196271
686,196563
687,196849
688,197134
689,197417
690,197688
691,197952
692,198226
693,198506
694,198794
695,199078
696,199355
697,199621
698,199897
699,200163
700,200435
701,200716
702,200995
703,201274
704,201547
705,201809
706,202069
707,202341
708,202616
709,202899
710,203184
711,203471
712,203743
713,204024
714,204302
715,204575
716,204857
717,205161
718,205461
719,205740
720,206018
721,206291
722,206569
723,206846
724,207132
725,207423
726,207726
727,208007
728,208280
729,208551
730,208825
731,209103
732,209395
733,209686
734,209975
735,210258
736,210536
737,210812
738,211088
739,211367
740,211657
741,211953
742,212231
743,212504
744,212780
745,213061
746,213329
747,213609
748,213897
749,214183
750,214467
751,214741
752,215008
753,215282
754,215565
755,215853
756,216143
757,216434
758,216712
759,216993
760,217271
761,217550
762,217827
763,218125
764,218417
765,218705
766,218975
767,219249
768,219529
769,219815
770,220101
771,220394
772,220693
773,220980
774,221255
775,221529
776,221806
777,222084
778,222378
779,222668
780,222954
781,223230
782,223510
783,223786
784,224050
785,224331
786,224624
787,224918
788,225198
789,225475
790,225745
791,226027
792,226299
793,226574
794,226865
795,227145
796,227428
797,227705
798,227978
799,228241
800,228518
801,228810
802,229097
803,229379
804,229662
805,229938
806,230217
807,230487
808,230763
809,231060
810,231360
811,231641
812,231916
813,232193
814,232462
815,232734
816,233018
817,233304
818,233591
819,233878
820,234153
821,234418
822,234687
823,234962
824,235252
825,235549
826,235830
827,236111
828,236392
829,236666
830,236930
831,237208
832,237498
833,237786
834,238073
835,238346
836,238612
837,238887
838,239159
839,239436
840,239720
841,239997
842,240268
843,240543
844,240811
845,241068
846,241321
847,241590
848,241857
849,242117
850,242376
851,242634
852,242882
853,243134
854,243390
855,243645
856,243911
857,244194
858,244463
859,244731
860,244987
861,245248
862,245518
863,245793
864,246067
865,246354
866,246650
867,246937
868,247204
869,247471
870,247744
871,248020
872,248302
873,248589
874,248880
875,249158
876,249436
877,249709
878,249991
879,250275
880,250559
881,250861
882,251163
883,251444
884,251712
885,251996
886,252288
887,252587
888,252870
889,253162
890,253458
891,253744
892,254012
893,254285
894,254587
895,254893
896,255173
897,255455
898,255740
899,256029
900,256298
901,256574
902,256862
903,257159
904,257442
905,257713
906,257968
907,258228
908,258480
909,258740
910,259006
911,259282
912,259543
913,259814
914,260079
915,260336
916,260588
917,260854
918,261135
919,261420
920,261692
921,261970
922,262243
923,262519
924,262791
925,263064
926,263352
927,263643
928,263933
929,264220
930,264501
931,264774
932,265065
933,265357
934,265654
935,265949
936,266241
937,266531
938,266818
939,267101
940,267378
941,267681
942,267981
943,268262
944,268547
945,268826
946,269105
947,269385
948,269672
949,269961
950,270259
951,270553
952,270824
953,271097
954,271373
955,271658
956,271954
957,272246
958,272535
959,272841
960,273126
961,273396
962,273678
963,273970
964,274266
965,274563
966,274855
967,275134
968,275405
969,275674
970,275951
971,276238
972,276518
973,276806
974,277105
975,277389
976,277651
977,277925
978,278214
979,278520
980,278815
981,279100
982,279384
983,279578
984,279919
985,280210
986,280513
987,280817
988,281112
989,281404
990,281684
991,281957
992,282234
993,282515
994,282803
995,283098
996,283391
997,283674
998,283945
999,284218
1000,284493
1001,284780
1002,285075
1003,285365
1004,285655
1005,285938
1006,286212
1007,286488
1008,286765
1009,287054
1010,287353
1011,287656
1012,287946
1013,288228
1014,288509
1015,288794
1016,289078
1017,289375
1018,289669
1019,289972
1020,290260
1021,290540
1022,290816
1023,291110
1024,291408
1025,291698
1026,291992
1027,292283
1028,292569
1029,292847
1030,293125
1031,293414
1032,293714
1033,294013
1034,294298
1035,294584
1036,294858
1037,295144
1038,295424
1039,295719
1040,296015
1041,296322
1042,296614
1043,296891
1044,297172
1045,297451
1046,297741
1047,298035
1048,298336
1049,298629
1050,298922
1051,299208
1052,299485
1053,299758
1054,300054
1055,300362
1056,300664
1057,300942
1058,301213
1059,301497
1060,301784
1061,302064
1062,302349
1063,302647
1064,302949
1065,303242
1066,303504
1067,303774
1068,304067
1069,304364
1070,304641
1071,304926
1072,305212
1073,305500
1074,305710
1075,306037
1076,306339
1077,306643
1078,306943
1079,307236
1080,307516
1081,307747
1082,308065
1083,308352
1084,308627
1085,308914
1086,309218
1087,309517
1088,309782
1089,310054
1090,310335
1091,310628
1092,310916
1093,311201
1094,311489
1095,311785
1096,312064
1097,312330
1098,312608
1099,312827
1100,313195
1101,313510
1102,313810
1103,314093
1104,314375
1105,314666
1106,314954
1107,315248
1108,315544
1109,315845
1110,316138
1111,316418
1112,316695
1113,316982
1114,317268
1115,317562
1116,317787
1117,318147
1118,318440
1119,318731
1120,319014
1121,319225
1122,319588
1123,319906
1124,320207
1125,320495
1126,320788
1127,321074
1128,321374
1129,321666
1130,321970
1131,322277
1132,322575
1133,322859
1134,323139
1135,323428
1136,323732
1137,324047
1138,324341
1139,324642
1140,324932
1141,325218
1142,325496
1143,325785
1144,326090
1145,326395
1146,326700
1147,326989
1148,327278
1149,327568
1150,327859
1151,328152
1152,328454
1153,328755
1154,329057
1155,329341
1156,329622
1157,329915
1158,330218
1159,330526
1160,330822
1161,331125
1162,331413
1163,331706
1164,331991
1165,332281
1166,332590
1167,332900
1168,333202
1169,333481
1170,333770
1171,334058
1172,334351
1173,334646
1174,334946
1175,335251
1176,335546
1177,335826
1178,336102
1179,336388
1180,336681
1181,336982
1182,337282
1183,337574
1184,337864
1185,338147
1186,338434
1187,338721
1188,339027
1189,339329
1190,339634
1191,339928
1192,340206
1193,340492
1194,340782
1195,341077
1196,341381
1197,341686
1198,341976
1199,342268
1200,342549
1201,342824
1202,343117
1203,343411
1204,343707
1205,343997
1206,344280
1207,344559
1208,344844
1209,345131
1210,345418
1211,345725
1212,346018
1213,346310
1214,346599
1215,346807
1216,347149
1217,347456
1218,347761
1219,348065
1220,348368
1221,348660
1222,348937
1223,349223
1224,349503
1225,349806
1226,350114
1227,350412
1228,350695
1229,350982
1230,351267
1231,351483
1232,351823
1233,352117
1234,352418
1235,352713
1236,352989
1237,353259
1238,353549
1239,353834
1240,354131
1241,354428
1242,354719
1243,355017
1244,355305
1245,355582
1246,355860
1247,356166
1248,356465
1249,356760
1250,357048
1251,357330
1252,357612
1253,357903
1254,358188
1255,358484
1256,358789
1257,359088
1258,359367
1259,359636
1260,359905
1261,360184
1262,360473
1263,360765
1264,361053
1265,361345
1266,361626
1267,361896
1268,362165
1269,362453
1270,362734
1271,363028
1272,363321
1273,363608
1274,363880
1275,364160
1276,364449
1277,364732
1278,365024
1279,365332
1280,365642
1281,365915
1282,366193
1283,366483
1284,366780
1285,367065
1286,367365
1287,367676
1288,367962
1289,368250
1290,368534
1291,368826
1292,369111
1293,369412
1294,369717
1295,370010
1296,370281
1297,370559
1298,370845
1299,371133
1300,371407
1301,371705
1302,372009
1303,372300
1304,372560
1305,372835
1306,373126
1307,373430
1308,373714
1309,374002
1310,374305
1311,374597
1312,374857
1313,375127
1314,375414
1315,375717
1316,376000
1317,376289
1318,376578
1319,376863
1320,377082
1321,377407
1322,377702
1323,378007
1324,378310
1325,378610
1326,378887
1327,379161
1328,379441
1329,379732
1330,380025
1331,380314
1332,380612
1333,380900
1334,381175
1335,381454
1336,381725
1337,382014
1338,382310
1339,382608
1340,382897
1341,383186
1342,383460
1343,383745
1344,384029
1345,384319
1346,384617
1347,384918
1348,385207
1349,385489
1350,385771
1351,386052
1352,386351
1353,386651
1354,386943
1355,387244
1356,387535
1357,387814
1358,388087
1359,388374
1360,388673
1361,388981
1362,389279
1363,389565
1364,389862
1365,390152
1366,390437
1367,390733
1368,391041
1369,391345
1370,391643
1371,391926
1372,392206
1373,392495
1374,392783
1375,393079
1376,393379
1377,393676
1378,393960
1379,394246
1380,394522
1381,394803
1382,395098
1383,395403
1384,395699
1385,395991
1386,396271
1387,396555
1388,396848
1389,397136
1390,397338
1391,397706
1392,398009
1393,398297
1394,398571
1395,398856
1396,399141
1397,399437
1398,399732
1399,400025
1400,400324
1401,400602
1402,400880
1403,401165
1404,401454
1405,401759
1406,402063
1407,402363
1408,402647
1409,402935
1410,403218
1411,403511
1412,403806
1413,404102
1414,404405
1415,404699
1416,404982
1417,405257
1418,405544
1419,405838
1420,406133
1421,406427
1422,406717
1423,407007
1424,407291
1425,407562
1426,407850
1427,408153
1428,408454
1429,408748
1430,409032
1431,409316
1432,409600
1433,409883
1434,410179
1435,410479
1436,410784
1437,411073
1438,411353
1439,411634
1440,411917
1441,412208
1442,412512
1443,412818
1444,413111
1445,413404
1446,413694
1447,413971
1448,414251
1449,414543
1450,414849
1451,415145
1452,415432
1453,415706
1454,415996
1455,416275
1456,416558
1457,416852
1458,417154
1459,417447
1460,417731
1461,418009
1462,418285
1463,418578
1464,418868
1465,419157
1466,419455
1467,419747
1468,420024
1469,420304
1470,420585
1471,420875
1472,421175
1473,421476
1474,421768
1475,421996
1476,422323
1477,422605
1478,422820
1479,423166
1480,423464
1481,423770
1482,424066
1483,424342
1484,424618
1485,424896
1486,425189
1487,425491
1488,425791
1489,426080
1490,426382
1491,426663
1492,426941
1493,427227
1494,427525
1495,427829
1496,428131
1497,428415
1498,428700
1499,428994
1500,429277
1501,429561
1502,429869
1503,430167
1504,430472
1505,430757
1506,431035
1507,431318
1508,431618
1509,431913
1510,432210
1511,432511
1512,432801
1513,433084
1514,433367
1515,433650
1516,433844
1517,434213
1518,434515
1519,434812
1520,435097
1521,435373
1522,435660
1523,435953
1524,436151
1525,436514
1526,436822
1527,437120
1528,437403
1529,437684
1530,437965
1531,438270
1532,438571
1533,438868
1534,439160
1535,439456
1536,439742
1537,440025
1538,440312
1539,440624
1540,440936
1541,441233
1542,441521
1543,441816
1544,442111
1545,442408
1546,442625
1547,442994
1548,443307
1549,443609
1550,443891
1551,444177
1552,444475
1553,444707
1554,445063
1555,445364
1556,445660
1557,445950
1558,446229
1559,446507
1560,446801
1561,447105
1562,447403
1563,447697
1564,447982
1565,448266
1566,448550
1567,448835
1568,449137
1569,449443
1570,449750
1571,450040
1572,450327
1573,450609
1574,450897
1575,451195
1576,451503
1577,451807
1578,452103
1579,452392
1580,452680
1581,452961
1582,453250
1583,453547
1584,453854
1585,454156
1586,454446
1587,454653
1588,454999
1589,455295
1590,455590
1591,455890
1592,456190
1593,456489
1594,456773
1595,457048
1596,457335
1597,457636
1598,457939
1599,458170
1600,458525
1601,458818
1602,459105
1603,459382
1604,459666
1605,459968
1606,460277
1607,460572
1608,460860
1609,461151
1610,461435
1611,461723
1612,462016
1613,462315
1614,462622
1615,462921
1616,463198
1617,463483
1618,463766
1619,464051
1620,464363
1621,464665
1622,464962
1623,465259
1624,465541
1625,465822
1626,466106
1627,466406
1628,466710
1629,467013
1630,467310
1631,467591
1632,467880
1633,468167
1634,468461
1635,468764
1636,469067
1637,469365
1638,469662
1639,469944
1640,470233
1641,470531
1642,470838
1643,471140
1644,471446
1645,471729
1646,472021
1647,472306
1648,472591
1649,472889
1650,473203
1651,473500
1652,473794
1653,474076
1654,474364
1655,474655
1656,474943
1657,475239
1658,475548
1659,475853
1660,476139
1661,476419
1662,476707
1663,477002
1664,477309
1665,477606
1666,477900
1667,478197
1668,478483
1669,478759
1670,479042
1671,479334
1672,479635
1673,479933
1674,480220
1675,480496
1676,480781
1677,481059
1678,481342
1679,481641
1680,481943
1681,482241
1682,482527
1683,482804
1684,483074
1685,483353
1686,483635
1687,483932
1688,484222
1689,484509
1690,484788
1691,485074
1692,485353
1693,485643
1694,485941
1695,486255
1696,486559
1697,486847
1698,487131
1699,487425
1700,487721
1701,488019
1702,488322
1703,488637
1704,488933
1705,489217
1706,489499
1707,489790
1708,490092
1709,490395
1710,490696
1711,490995
1712,491289
1713,491572
1714,491852
1715,492147
1716,492447
1717,492753
1718,493048
1719,493341
1720,493626
1721,493916
1722,494201
1723,494493
1724,494792
1725,495087
1726,495372
1727,495651
1728,495926
1729,496203
1730,496502
1731,496715
1732,497076
1733,497378
1734,497667
1735,497947
1736,498232
1737,498519
1738,498814
1739,499116
1740,499419
1741,499703
1742,499989
1743,500269
1744,500551
1745,500848
1746,501147
1747,501450
1748,501748
1749,502041
1750,502318
1751,502603
1752,502890
1753,503192
1754,503498
1755,503796
1756,504082
1757,504373
1758,504656
1759,504937
1760,505229
1761,505530
1762,505831
1763,506127
1764,506400
1765,506681
1766,506971
1767,507258
1768,507555
1769,507857
1770,508160
1771,508457
1772,508747
1773,509022
1774,509321
1775,509625
1776,509926
1777,510223
1778,510522
1779,510806
1780,511095
1781,511374
1782,511662
1783,511972
1784,512279
1785,512570
1786,512853
1787,513137
1788,513426
1789,513721
1790,514016
1791,514319
1792,514630
1793,514921
1794,515196
1795,515477
1796,515764
1797,516067
1798,516374
1799,516668
1800,516972
1801,517268
1802,517556
1803,517834
1804,518127
1805,518428
1806,518736
1807,519030
1808,519310
1809,519596
1810,519884
1811,520151
1812,520464
1813,520770
1814,520984
1815,521344
1816,521630
1817,521915
1818,522211
1819,522513
1820,522815
1821,523118
1822,523418
1823,523710
1824,524001
1825,524282
1826,524578
1827,524892
1828,525200
1829,525495
1830,525782
1831,526066
1832,526358
1833,526649
1834,526943
1835,527245
1836,527551
1837,527841
1838,528120
1839,528404
1840,528691
1841,528994
1842,529295
1843,529601
1844,529899
1845,530193
1846,530474
1847,530764
1848,531059
1849,531360
1850,531670
1851,531969
1852,532259
1853,532546
1854,532829
1855,533123
1856,533417
1857,533721
1858,534013
1859,534309
1860,534594
1861,534874
1862,535163
1863,535461
1864,535769
1865,536069
1866,536367
1867,536647
1868,536932
1869,537213
1870,537507
1871,537811
1872,538115
1873,538423
1874,538709
1875,538995
1876,539280
1877,539575
1878,539875
1879,540174
1880,540474
1881,540770
1882,541054
1883,541336
1884,541619
1885,541918
1886,542228
1887,542531
1888,542828
1889,543117
1890,543409
1891,543691
1892,543985
1893,544288
1894,544591
1895,544897
1896,545184
1897,545458
1898,545743
1899,546024
1900,546308
1901,546601
1902,546787
1903,546908
1904,547201
1905,547483
1906,547761
1907,548034
1908,548335
1909,548634
1910,548928
1911,549220
1912,549504
1913,549786
1914,550072
1915,550351
1916,550639
